"filename", "language", "XML", "Gradle", "Batch", "Java Properties", "Markdown", "Java", "JSON", "HTML", "JavaScript", "CSS", "Less", "XSL", "comment", "blank", "total"
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/external/samples/UtilityOctoQuadConfigMenu.class", "Java", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 52
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcOpModeRegister.class", "Java", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$1.class", "Java", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$2$1.class", "Java", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$2.class", "Java", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 24
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$3.class", "Java", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$4.class", "Java", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$5.class", "Java", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$6.class", "Java", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$7.class", "Java", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$8.class", "Java", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$RobotRestarter.class", "Java", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity$SharedPreferencesListener.class", "Java", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity.class", "Java", 0, 0, 0, 0, 0, 423, 0, 0, 0, 0, 0, 0, 0, 1, 424
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/PermissionValidatorWrapper$1.class", "Java", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/build/intermediates/runtime_library_classes_dir/debug/bundleLibRuntimeToDirDebug/org/firstinspires/ftc/robotcontroller/internal/PermissionValidatorWrapper.class", "Java", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 29
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/AndroidManifest.xml", "XML", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 80
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/BasicOmniOpMode_Linear.java", "Java", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 92, 20, 168
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/BasicOpMode_Iterative.java", "Java", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 75, 19, 141
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/BasicOpMode_Linear.java", "Java", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 60, 18, 116
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptAprilTag.java", "Java", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 108, 41, 218
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptAprilTagEasy.java", "Java", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 70, 28, 164
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptAprilTagLocalization.java", "Java", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 127, 42, 248
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptAprilTagMultiPortal.java", "Java", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 49, 12, 105
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptAprilTagOptimizeExposure.java", "Java", 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 76, 28, 247
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptAprilTagSwitchableCameras.java", "Java", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 67, 35, 197
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptExploringIMUOrientation.java", "Java", 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 65, 17, 185
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptExternalHardwareClass.java", "Java", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 76, 19, 143
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptGamepadRumble.java", "Java", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 104, 22, 201
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptGamepadTouchpad.java", "Java", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 29, 11, 78
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptLEDStick.java", "Java", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 54, 11, 124
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptMotorBulkRead.java", "Java", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 98, 37, 228
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptNullOp.java", "Java", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 51, 11, 90
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptRampMotorSpeed.java", "Java", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 51, 16, 115
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptRevLED.java", "Java", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 45, 5, 79
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptRevSPARKMini.java", "Java", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 56, 18, 112
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptScanServo.java", "Java", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 53, 16, 116
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptSoundsASJava.java", "Java", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 70, 19, 134
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptSoundsOnBotJava.java", "Java", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 60, 18, 121
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptSoundsSKYSTONE.java", "Java", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 53, 19, 123
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptTelemetry.java", "Java", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 71, 22, 178
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptVisionColorLocator.java", "Java", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 123, 17, 192
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/ConceptVisionColorSensor.java", "Java", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 81, 13, 137
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotAutoDriveByEncoder_Linear.java", "Java", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 89, 27, 188
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotAutoDriveByGyro_Linear.java", "Java", 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 205, 67, 430
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotAutoDriveByTime_Linear.java", "Java", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 58, 20, 129
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotAutoDriveToAprilTagOmni.java", "Java", 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 122, 36, 322
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotAutoDriveToAprilTagTank.java", "Java", 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 119, 35, 299
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotAutoDriveToLine_Linear.java", "Java", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 74, 23, 143
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotHardware.java", "Java", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 92, 20, 168
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotTeleopPOV_Linear.java", "Java", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 62, 25, 160
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/RobotTeleopTank_Iterative.java", "Java", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 70, 23, 161
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SampleRevBlinkinLedDriver.java", "Java", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 59, 20, 164
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorBNO055IMU.java", "Java", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 68, 24, 187
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorBNO055IMUCalibration.java", "Java", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 105, 27, 231
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorColor.java", "Java", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 111, 28, 222
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorDigitalTouch.java", "Java", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 42, 11, 79
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorHuskyLens.java", "Java", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 105, 15, 160
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorIMUNonOrthogonal.java", "Java", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 125, 16, 185
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorIMUOrthogonal.java", "Java", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 91, 16, 147
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorKLNavxMicro.java", "Java", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 53, 18, 129
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorLimelight3A.java", "Java", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 63, 21, 160
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorMRColor.java", "Java", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 62, 25, 139
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorMRGyro.java", "Java", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 62, 23, 161
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorMROpticalDistance.java", "Java", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 40, 11, 71
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorMRRangeSensor.java", "Java", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 40, 9, 71
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorOctoQuad.java", "Java", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 72, 21, 142
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorOctoQuadAdv.java", "Java", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 129, 44, 279
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorREV2mDistance.java", "Java", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 47, 11, 88
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorSparkFunOTOS.java", "Java", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 78, 23, 157
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/SensorTouch.java", "Java", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 46, 10, 79
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/UtilityCameraFrameCapture.java", "Java", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 49, 16, 128
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/UtilityOctoQuadConfigMenu.java", "Java", 0, 0, 0, 0, 0, 553, 0, 0, 0, 0, 0, 0, 139, 121, 813
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/readme.md", "Markdown", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 15, 46
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/external/samples/sample_conventions.md", "Markdown", 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 30, 114
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/internal/FtcOpModeRegister.java", "Java", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 56, 6, 69
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/internal/FtcRobotControllerActivity.java", "Java", 0, 0, 0, 0, 0, 644, 0, 0, 0, 0, 0, 0, 80, 122, 846
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/java/org/firstinspires/ftc/robotcontroller/internal/PermissionValidatorWrapper.java", "Java", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 32, 13, 92
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/res/layout/activity_ftc_controller.xml", "XML", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 22, 184
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/res/menu/ftc_robot_controller.xml", "XML", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 79
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/res/values/dimens.xml", "XML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 40
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/res/values/strings.xml", "XML", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 10, 73
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/res/values/styles.xml", "XML", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 23
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/res/xml/app_settings.xml", "XML", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 10, 93
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/FtcRobotController/src/main/res/xml/device_filter.xml", "XML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 5, 50
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/README.md", "Markdown", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build.gradle", "Gradle", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 43
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/annotation_processor_list/debug/javaPreCompileDebug/annotationProcessors.json", "JSON", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/apk/debug/output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 21
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/app_metadata/debug/writeDebugAppMetadata/app-metadata.properties", "Java Properties", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/FtcBlocks.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 6, 22, 296
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/FtcBlocksProjects.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 6, 16, 282
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/FtcOfflineBlocks.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 226, 0, 0, 0, 0, 4, 14, 244
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/FtcOfflineBlocksProjects.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 5, 12, 245
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/FtcOfflineFrame.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 10, 71
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/FtcSounds.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 3, 13, 135
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/RobotConfig.xsd", "XML", 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 270
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/RobotConfigDescriptionGenerate.xslt", "XSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 9, 94
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/RobotConfigTaxonomy.xml", "XML", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 142
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/RobotConfigTaxonomy.xsd", "XML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/blockly/blockly_compressed.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1826, 0, 0, 0, 1, 1, 1828
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/blockly/blocks_compressed.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 1, 2, 171
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/blockly/javascript_compressed.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 1, 2, 101
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/blockly/media/sprites.svg", "XML", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 75
"/Users/gavinatkinson/Documents/Code/FTC-2024-2025/TeamCode/build/intermediates/assets/debug/mergeDebugAssets/blockly/msg/messages.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 430, 0, 0, 0, 703, 81, 1214
